Country Code,Country,Restaurant Name,City,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes
1,3,2399,62,77.2259206,28.6006577,38,400,4,0,0,0,1,3.7,5,2,4.382026634673881
1,3,3281,62,77.2280043,28.602474,38,450,4,0,0,0,1,3.5,5,2,2.8903717578961645
1,3,3975,62,77.2260104,28.5998597,2,500,4,0,1,0,2,3.7,5,2,5.241747015059643
1,3,4235,62,77.2269984,28.6000435,13,700,4,0,0,0,2,3.8,5,2,5.54907608489522
1,3,678,62,77.2273075,28.6002736,13,450,4,0,0,0,1,0.0,4,3,1.0986122886681098
1,3,2333,62,77.2261901,28.5997872,6,400,4,0,1,0,1,4.0,1,5,6.251903883165888
1,3,4160,62,77.2266392,28.5997404,7,600,4,0,0,0,2,4.0,1,5,5.3981627015177525
1,3,212,62,77.1391671,28.6461556,40,250,4,0,0,0,1,3.1,2,0,2.5649493574615367
1,3,668,62,77.1466722,28.653603,50,450,4,0,0,0,1,3.3,2,0,4.30406509320417
1,3,678,62,77.1358371,28.6543213,13,450,4,0,0,0,1,3.2,2,0,3.1780538303479458
1,3,802,62,77.1316231,28.6491551,23,150,4,0,0,0,1,3.2,2,0,2.4849066497880004
1,3,934,62,77.130681,28.6489905,18,500,4,0,0,0,2,3.1,2,0,2.3978952727983707
1,3,998,62,77.1406718,28.6560415,17,550,4,0,0,0,2,2.6,2,0,3.912023005428146
1,3,1117,62,77.1330407,28.6493759,37,200,4,0,0,0,1,3.2,2,0,4.61512051684126
1,3,1349,62,77.1374776,28.6546527,55,700,4,0,0,0,2,3.3,2,0,4.060443010546419
1,3,1485,62,77.136123,28.6541881,41,650,4,0,0,0,2,3.3,2,0,2.5649493574615367
1,3,1490,62,77.1306854,28.6489945,16,350,4,0,1,0,1,3.0,2,0,1.9459101490553132
1,3,1644,62,77.14861963,28.65784633,50,700,4,0,0,0,2,3.4,2,0,4.969813299576001
1,3,1709,62,77.1321064,28.6497956,58,350,4,0,0,0,1,2.7,2,0,3.1780538303479458
1,3,1972,62,77.1501141,28.6563972,42,550,4,0,1,0,2,2.7,2,0,3.7376696182833684
1,3,2165,62,77.1311592,28.6489052,40,300,4,0,1,0,1,3.2,2,0,3.4011973816621555
1,3,2408,62,77.1313623,28.648918,41,500,4,0,0,0,2,3.3,2,0,2.6390573296152584
1,3,2499,62,77.1312308,28.648963,49,600,4,0,0,0,2,3.2,2,0,3.4657359027997265
1,3,3026,62,77.1302026,28.6484901,57,400,4,0,0,0,1,3.1,2,0,2.0794415416798357
1,3,3025,62,77.1306672,28.6489962,40,450,4,0,0,0,1,2.7,2,0,2.772588722239781
1,3,3056,62,77.1299154,28.6522777,40,450,4,0,0,0,1,3.2,2,0,2.302585092994046
1,3,3153,62,77.1374915,28.6546474,34,800,4,0,1,0,2,2.6,2,0,4.219507705176107
1,3,3770,62,77.1407866,28.6570621,63,50,4,0,0,0,1,2.8,2,0,2.1972245773362196
1,3,4049,62,77.1313127,28.6489309,40,600,4,0,0,0,2,3.0,2,0,3.044522437723423
1,3,457,62,77.1428519,28.6552663,50,650,4,0,0,0,2,3.5,5,2,4.59511985013459
1,3,853,62,77.1438814,28.6521899,63,250,4,0,0,0,1,3.6,5,2,3.295836866004329
1,3,2057,62,77.129287,28.6518949,63,150,4,0,0,0,1,3.5,5,2,3.1780538303479458
1,3,2752,62,77.1374755,28.6554434,41,600,4,0,1,0,2,3.6,5,2,4.02535169073515
1,3,4432,62,77.1409427,28.6559956,41,750,4,0,1,0,2,3.5,5,2,4.634728988229636
1,3,2707,62,77.1367382,28.6503488,17,500,4,0,0,0,2,2.4,3,4,3.044522437723423
1,3,4642,62,77.1284425,28.6517775,40,350,4,0,0,0,1,2.1,3,4,4.007333185232471
1,3,4714,62,77.1466423,28.6568197,16,800,4,0,1,0,2,2.4,3,4,3.6888794541139363
1,3,76,62,77.2862616,28.661112,40,200,4,0,0,0,1,2.9,2,0,1.9459101490553132
1,3,77,62,77.2861883,28.6611167,40,250,4,0,0,0,1,3.0,2,0,2.772588722239781
1,3,288,62,77.284295,28.66551167,41,300,4,0,0,0,1,2.9,2,0,2.833213344056216
1,3,497,62,77.27581099,28.65854624,38,400,4,0,0,0,1,2.9,2,0,2.302585092994046
1,3,584,62,77.24231,28.57606,16,350,4,0,0,0,1,2.9,2,0,1.791759469228055
1,3,629,62,77.2821,28.65905,40,150,4,0,0,0,1,2.9,2,0,1.6094379124341003
1,3,638,62,77.273111,28.6590466,41,500,4,0,1,0,2,2.5,2,0,3.9318256327243257
1,3,826,62,77.2722581,28.658652,63,100,4,0,0,0,1,3.1,2,0,2.5649493574615367
1,3,1110,62,77.2882675,28.65986279,44,650,4,0,1,0,2,3.2,2,0,3.970291913552122
1,3,1182,62,77.280646,28.65981866,45,500,4,0,1,0,2,3.3,2,0,3.295836866004329
1,3,1349,62,77.2778171,28.6522731,55,700,4,0,0,0,2,2.9,2,0,2.6390573296152584
1,3,1349,62,77.2788164,28.66104399,55,700,4,0,0,0,2,3.1,2,0,4.330733340286331
1,3,1439,62,77.2812826,28.6602119,7,150,4,0,0,0,1,3.3,2,0,3.295836866004329
1,3,1539,62,77.27833997,28.65951181,41,700,4,0,0,0,2,2.9,2,0,2.3978952727983707
1,3,1681,62,77.2779662,28.6523602,31,300,4,0,0,0,1,3.2,2,0,1.9459101490553132
1,3,2035,62,77.2723274,28.6589025,40,400,4,0,0,0,1,3.2,2,0,3.4339872044851463
1,3,2059,62,77.279894,28.6596933,21,100,4,0,0,0,1,3.3,2,0,2.5649493574615367
1,3,2147,62,77.2725723,28.6577411,40,400,4,0,0,0,1,2.6,2,0,2.772588722239781
1,3,2187,62,77.2767835,28.652309,40,300,4,0,0,0,1,3.2,2,0,2.3978952727983707
1,3,2510,62,77.2819196,28.6593873,51,400,4,0,0,0,1,3.0,2,0,2.4849066497880004
1,3,2723,62,77.2843782,28.6579219,36,100,4,0,0,0,1,3.4,2,0,2.772588722239781
1,3,3046,62,77.2805179,28.6573761,40,600,4,0,0,0,2,3.1,2,0,2.1972245773362196
1,3,3201,62,77.2776449,28.652892,40,450,4,0,0,0,1,2.7,2,0,2.9444389791664403
1,3,3261,62,77.2829867,28.6598057,48,400,4,0,0,0,1,3.1,2,0,2.3978952727983707
1,3,3330,62,77.2836092,28.6592244,63,100,4,0,0,0,1,3.3,2,0,3.044522437723423
1,3,3341,62,77.2806076,28.6573846,41,550,4,0,0,0,2,3.3,2,0,2.833213344056216
1,3,3496,62,77.2750291,28.6583725,40,500,4,0,0,0,2,3.4,2,0,3.6888794541139363
1,3,3744,62,77.2814156,28.6602389,62,800,4,0,1,0,2,2.9,2,0,4.204692619390966
1,3,3787,62,77.2781836,28.6515992,40,250,4,0,0,0,1,3.1,2,0,2.0794415416798357
1,3,3824,62,77.28203908,28.65563419,49,500,4,0,1,0,2,3.1,2,0,4.007333185232471
1,3,4094,62,77.27633871,28.6588784,49,600,4,0,0,0,2,3.1,2,0,2.772588722239781
1,3,4363,62,77.2738859,28.6580718,17,200,4,0,0,0,1,3.1,2,0,2.6390573296152584
1,3,1667,62,77.2780041,28.6519405,41,550,4,0,0,0,2,3.6,5,2,3.1354942159291497
1,3,3053,62,77.2855453,28.6575847,55,450,4,0,0,0,1,3.5,5,2,3.091042453358316
1,3,71,62,77.28353441,28.65124712,18,300,4,0,0,0,1,0.0,4,3,1.0986122886681098
1,3,605,62,77.28215106,28.65558682,40,200,4,0,0,0,1,0.0,4,3,0.0
1,3,608,62,77.2822453,28.6555214,40,200,4,0,0,0,1,0.0,4,3,0.0
1,3,633,62,77.2825524,28.660629,54,300,4,0,0,0,1,0.0,4,3,0.0
1,3,1226,62,77.2762894,28.6588582,40,500,4,0,0,0,2,0.0,4,3,1.0986122886681098
1,3,1304,62,77.28099915,28.65655592,7,400,4,0,1,0,1,0.0,4,3,1.0986122886681098
1,3,1616,62,77.2808326,28.6590094,17,250,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,1674,62,77.28,28.66,63,100,4,0,0,0,1,0.0,4,3,0.0
1,3,1709,62,77.27822732,28.65948063,57,350,4,0,0,0,1,0.0,4,3,1.0986122886681098
1,3,1938,62,77.2815094,28.6602512,23,300,4,0,0,0,1,0.0,4,3,1.0986122886681098
1,3,2200,62,77.2777796,28.6525016,40,550,4,0,0,0,2,0.0,4,3,0.0
1,3,2224,62,77.2730949,28.6590094,40,350,4,0,0,0,1,0.0,4,3,0.0
1,3,2241,62,77.2829523,28.6597564,54,350,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,2419,62,77.2820172,28.6594361,40,450,4,0,0,0,1,0.0,4,3,1.0986122886681098
1,3,2787,62,77.285269,28.651044,7,250,4,0,0,0,1,0.0,4,3,0.0
1,3,3323,62,77.2833458,28.660019,36,200,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,3368,62,77.2777667,28.6530845,36,100,4,0,0,0,1,0.0,4,3,0.0
1,3,3559,62,77.2832005,28.6600095,40,250,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,3942,62,77.2831828,28.659873,63,200,4,0,0,0,1,0.0,4,3,0.0
1,3,3979,62,77.28492778,28.65814167,59,250,4,0,0,0,1,0.0,4,3,1.3862943611198906
1,3,4331,62,77.28106979,28.6578175,4,400,4,0,0,0,1,0.0,4,3,1.3862943611198906
1,3,3322,62,77.195496,28.523803,7,400,4,0,1,0,1,3.1,2,0,2.3978952727983707
1,3,644,62,77.1922337,28.5278024,23,300,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,2745,62,77.1941204,28.5278927,40,600,4,0,0,0,2,0.0,4,3,0.0
1,3,2836,62,77.1918882,28.5280987,23,200,4,0,0,0,1,0.0,4,3,0.0
1,3,2948,62,77.1954089,28.5231188,5,200,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,3211,62,77.1954681,28.5231802,23,300,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,189,62,77.23905969,28.57857977,23,250,4,0,0,0,1,3.4,2,0,3.8066624897703196
1,3,306,62,77.24,28.58,63,100,4,0,0,0,1,3.1,2,0,1.6094379124341003
1,3,335,62,77.2428349,28.57509517,17,250,4,0,1,0,1,2.7,2,0,1.6094379124341003
1,3,868,62,77.24215731,28.57518762,41,400,4,0,1,0,1,2.7,2,0,2.0794415416798357
1,3,1009,62,77.24129397,28.57850528,17,450,4,0,1,0,1,3.2,2,0,4.04305126783455
1,3,1489,62,77.242238,28.578557,23,150,4,0,1,0,1,3.3,2,0,1.9459101490553132
1,3,2418,62,77.240304,28.573524,5,600,4,0,0,0,2,3.0,2,0,1.6094379124341003
1,3,2514,62,77.24246509,28.57534897,40,100,4,0,1,0,1,2.6,2,0,2.3978952727983707
1,3,3621,62,77.24189311,28.57523591,18,550,4,0,0,0,2,3.3,2,0,3.713572066704308
1,3,3623,62,77.24015605,28.57749657,43,700,4,0,1,0,2,3.4,2,0,3.912023005428146
1,3,3809,62,77.24651657,28.56557384,22,100,4,0,0,0,1,3.0,2,0,1.6094379124341003
1,3,3941,62,77.24151291,28.57573998,61,400,4,0,0,0,1,2.7,2,0,2.302585092994046
1,3,4328,62,77.245041,28.57453,43,450,4,0,1,0,1,2.6,2,0,4.634728988229636
1,3,220,62,77.24148139,28.57535368,53,200,4,0,0,0,1,3.8,5,2,5.214935757608986
1,3,2953,62,77.23870397,28.57748273,40,600,4,0,1,0,2,3.6,5,2,4.330733340286331
1,3,155,62,77.24159539,28.57591488,38,250,4,0,0,0,1,0.0,4,3,0.0
1,3,169,62,77.2377796,28.575746,45,250,4,0,1,0,1,0.0,4,3,1.3862943611198906
1,3,251,62,77.2415063,28.5752885,59,300,4,0,0,0,1,0.0,4,3,1.3862943611198906
1,3,927,62,77.23935641,28.57287833,57,250,4,0,0,0,1,0.0,4,3,1.0986122886681098
1,3,938,62,77.2410469,28.5786022,38,300,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,1028,62,77.23900907,28.57783516,5,300,4,0,1,0,1,0.0,4,3,1.0986122886681098
1,3,1444,62,77.23922364,28.57852765,41,600,4,0,0,0,2,0.0,4,3,1.0986122886681098
1,3,1512,62,77.23921526,28.5786572,40,400,4,0,1,0,1,0.0,4,3,0.0
1,3,1519,62,77.2533595,28.5690147,16,300,4,0,0,0,1,0.0,4,3,0.0
1,3,1657,62,77.2529469,28.569441,40,150,4,0,0,0,1,0.0,4,3,0.0
1,3,1689,62,77.2430561,28.5751889,63,100,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,1995,62,77.23870397,28.57748273,7,200,4,0,1,0,1,0.0,4,3,1.3862943611198906
1,3,2169,62,77.2393918,28.5753454,41,350,4,0,1,0,1,0.0,4,3,0.6931471805599453
1,3,2453,62,77.2427407,28.5753441,4,300,4,0,1,0,1,0.0,4,3,0.0
1,3,2847,62,77.2529979,28.5694893,59,250,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,2881,62,77.24355239,28.57387443,39,500,4,0,0,0,2,0.0,4,3,0.0
1,3,3220,62,77.24115785,28.57857859,37,150,4,0,0,0,1,0.0,4,3,1.0986122886681098
1,3,3769,62,77.2423223,28.5755255,40,200,4,0,0,0,1,0.0,4,3,0.0
1,3,3954,62,77.24150252,28.57324197,40,200,4,0,1,0,1,0.0,4,3,1.3862943611198906
1,3,4118,62,77.2413122,28.5783107,40,400,4,0,1,0,1,0.0,4,3,0.0
1,3,469,62,77.2433442,28.569244,9,600,4,0,1,0,2,3.0,2,0,3.4965075614664802
1,3,648,62,77.2430012,28.5693419,12,500,4,0,1,0,2,3.4,2,0,3.828641396489095
1,3,1349,62,77.241099,28.5701061,55,700,4,0,0,0,2,2.5,2,0,3.871201010907891
1,3,1682,62,77.246667,28.5659744,49,650,4,0,1,0,2,3.4,2,0,4.0943445622221
1,3,2229,62,77.241099,28.5701061,39,650,4,0,1,0,2,2.9,2,0,3.4657359027997265
1,3,3153,62,77.2466986,28.5674166,34,800,4,0,1,0,2,2.8,2,0,4.007333185232471
1,3,3240,62,77.2380758,28.5716356,53,250,4,0,0,0,1,3.3,2,0,3.713572066704308
1,3,3469,62,77.2428952,28.5694702,52,500,4,0,0,0,2,2.6,2,0,3.9318256327243257
1,3,4062,62,77.243883,28.5693849,41,600,4,0,0,0,2,3.1,2,0,2.9444389791664403
1,3,237,62,77.2403585,28.5714391,4,200,4,0,0,0,1,3.5,5,2,4.2626798770413155
1,3,2716,62,77.2430159,28.5702313,21,500,4,0,1,0,2,3.8,5,2,3.091042453358316
1,3,4507,62,77.2398417,28.5703451,52,550,4,0,0,0,2,3.8,5,2,4.1588830833596715
1,3,4640,62,77.2392131,28.5711817,13,550,4,0,0,0,2,3.5,5,2,4.007333185232471
1,3,355,62,77.24065,28.5637888,53,150,4,0,0,0,1,4.1,1,5,6.359573868672378
1,3,654,62,77.158043,28.6920346,23,300,4,0,0,0,1,3.4,2,0,3.4965075614664802
1,3,2761,62,77.1580879,28.6862629,39,600,4,0,0,0,2,3.3,2,0,3.1780538303479458
1,3,2946,62,77.1597056,28.6889256,13,500,4,0,0,0,2,3.3,2,0,2.5649493574615367
1,3,3227,62,77.1613602,28.689127,48,550,4,0,0,0,2,3.1,2,0,3.044522437723423
1,3,3541,62,77.1576386,28.6916824,28,200,4,0,0,0,1,3.3,2,0,2.0794415416798357
1,3,3675,62,77.1602156,28.6906395,43,450,4,0,1,0,1,2.8,2,0,2.6390573296152584
1,3,526,62,77.158043,28.6916764,4,100,4,0,0,0,1,0.0,4,3,0.0
1,3,2479,62,77.1555845,28.6834348,17,250,4,0,0,0,1,0.0,4,3,0.0
1,3,2921,62,77.1595266,28.6889287,41,700,4,0,0,0,2,0.0,4,3,0.0
1,3,3188,62,77.1576386,28.6918615,48,400,4,0,0,0,1,0.0,4,3,0.0
1,3,40,62,77.2791263,28.631572,55,250,4,0,0,0,1,2.8,2,0,2.1972245773362196
1,3,80,62,77.2846422,28.6367385,41,400,4,0,1,0,1,2.6,2,0,1.791759469228055
1,3,288,62,77.2776898,28.6307187,40,400,4,0,0,0,1,3.1,2,0,3.2188758248682006
1,3,391,62,77.2731602,28.6301736,23,500,4,0,1,0,2,3.1,2,0,2.9444389791664403
1,3,438,62,77.2787671,28.634047,16,350,4,0,0,0,1,2.9,2,0,2.6390573296152584
1,3,583,62,77.2784272,28.631536,63,250,4,0,0,0,1,3.0,2,0,4.31748811353631
1,3,678,62,77.2855554,28.6363729,13,450,4,0,0,0,1,2.7,2,0,2.9444389791664403
1,3,678,62,77.2866228,28.6366215,13,450,4,0,0,0,1,2.8,2,0,2.70805020110221
1,3,773,62,77.278285,28.6315528,41,200,4,0,0,0,1,3.0,2,0,2.0794415416798357
1,3,811,62,77.2813009,28.6342002,24,200,4,0,0,0,1,3.2,2,0,2.772588722239781
1,3,829,62,77.2791263,28.6333642,40,200,4,0,0,0,1,2.8,2,0,2.302585092994046
1,3,828,62,77.2773248,28.6312335,40,100,4,0,0,0,1,3.1,2,0,2.1972245773362196
1,3,865,62,77.2754966,28.6306728,36,150,4,0,0,0,1,3.0,2,0,2.4849066497880004
1,3,984,62,77.2791124,28.6376483,16,250,4,0,0,0,1,2.9,2,0,2.4849066497880004
1,3,1349,62,77.2787671,28.6318963,55,700,4,0,0,0,2,2.6,2,0,3.8501476017100584
1,3,1448,62,77.2817105,28.6341612,48,600,4,0,1,0,2,2.6,2,0,2.3978952727983707
1,3,1457,62,77.2842251,28.6386148,23,250,4,0,1,0,1,3.2,2,0,1.6094379124341003
1,3,1466,62,77.2850649,28.6356053,7,200,4,0,1,0,1,3.4,2,0,5.241747015059643
1,3,1753,62,77.2853555,28.6358385,4,200,4,0,0,0,1,3.0,2,0,2.302585092994046
1,3,1793,62,77.2830396,28.6405769,41,500,4,0,1,0,2,2.6,2,0,2.1972245773362196
1,3,2026,62,77.2846595,28.637565,49,500,4,0,1,0,2,2.7,2,0,4.174387269895637
1,3,2391,62,77.2832549,28.6346399,40,300,4,0,0,0,1,3.0,2,0,2.6390573296152584
1,3,2434,62,77.2776898,28.6307187,41,600,4,0,0,0,2,2.9,2,0,2.0794415416798357
1,3,2587,62,77.2825534,28.6413024,41,900,4,0,1,0,2,3.4,2,0,3.4657359027997265
1,3,2612,62,77.2846148,28.635231,51,300,4,0,1,0,1,3.0,2,0,2.1972245773362196
1,3,2974,62,77.2841775,28.6352991,37,200,4,0,0,0,1,2.8,2,0,2.1972245773362196
1,3,3001,62,77.281315,28.632793,55,500,4,0,1,0,2,2.9,2,0,2.8903717578961645
1,3,3205,62,77.2798618,28.6321211,59,300,4,0,0,0,1,3.3,2,0,3.4011973816621555
1,3,3252,62,77.2791913,28.639466,40,350,4,0,0,0,1,3.1,2,0,3.091042453358316
1,3,3470,62,77.2794854,28.645585,40,500,4,0,0,0,2,2.7,2,0,3.258096538021482
1,3,3738,62,77.2732552,28.6300597,16,300,4,0,0,0,1,3.4,2,0,3.4657359027997265
1,3,4226,62,77.2759194,28.6351409,17,350,4,0,0,0,1,3.0,2,0,2.3978952727983707
1,3,4226,62,77.2791371,28.6393449,17,300,4,0,1,0,1,3.2,2,0,3.1780538303479458
1,3,4490,62,77.2882664,28.6370646,23,250,4,0,0,0,1,3.1,2,0,2.6390573296152584
1,3,4597,62,77.2798445,28.6391674,18,250,4,0,0,0,1,3.1,2,0,2.3978952727983707
1,3,469,62,77.2813556,28.6342182,9,600,4,0,1,0,2,3.5,5,2,3.1354942159291497
1,3,648,62,77.2838434,28.634669,12,500,4,0,1,0,2,3.5,5,2,4.204692619390966
1,3,2691,62,77.2787671,28.6390651,63,200,4,0,0,0,1,3.8,5,2,4.2626798770413155
1,3,3169,62,77.2859338,28.6368181,33,600,4,0,1,0,2,3.8,5,2,5.602118820879701
1,3,883,62,77.2836758,28.6398892,49,500,4,0,0,0,2,0.0,4,3,1.3862943611198906
1,3,906,62,77.2773871,28.6306676,59,250,4,0,0,0,1,0.0,4,3,0.0
1,3,2983,62,77.2762533,28.6302238,23,350,4,0,0,0,1,0.0,4,3,0.0
1,3,4313,62,77.2762533,28.6302238,18,300,4,0,0,0,1,0.0,4,3,0.0
1,3,4642,62,77.2850298,28.6371081,41,500,4,0,1,0,2,2.2,3,4,4.795790545596741
1,3,131,62,77.2969779,28.5411661,41,600,4,0,0,0,2,2.5,2,0,4.204692619390966
1,3,149,62,77.2970442,28.5413659,50,650,4,0,0,0,2,3.1,2,0,2.772588722239781
1,3,523,62,77.296874,28.5411385,19,650,4,0,0,0,2,3.1,2,0,4.406719247264253
1,3,1349,62,77.2968703,28.541291,55,700,4,0,0,0,2,2.5,2,0,4.406719247264253
1,3,1400,62,77.2972363,28.5413197,50,650,4,0,1,0,2,3.2,2,0,4.219507705176107
1,3,2987,62,77.2968302,28.5413124,6,250,4,0,0,0,1,3.4,2,0,3.9512437185814275
1,3,3407,62,77.2972593,28.541297,50,700,4,0,1,0,2,3.2,2,0,4.330733340286331
1,3,3433,62,77.2969868,28.541186,23,250,4,0,0,0,1,2.7,2,0,3.332204510175204
1,3,3489,62,77.29685,28.5412728,31,200,4,0,0,0,1,3.2,2,0,2.772588722239781
1,3,1204,62,77.2205314,28.5838333,44,450,4,0,0,0,1,2.9,2,0,3.912023005428146
1,3,1685,62,77.2263697,28.5867198,37,250,4,0,0,0,1,3.3,2,0,3.258096538021482
1,3,1709,62,77.2206212,28.5829457,58,350,4,0,0,0,1,2.9,2,0,2.5649493574615367
1,3,2439,62,77.2202427,28.5853283,23,200,4,0,0,0,1,3.1,2,0,2.1972245773362196
1,3,3357,62,77.2205314,28.5834749,37,350,4,0,0,0,1,2.9,2,0,1.9459101490553132
1,3,3411,62,77.2268188,28.5836257,57,400,4,0,0,0,1,2.7,2,0,2.3978952727983707
1,3,3975,62,77.226729,28.583169,2,500,4,0,1,0,2,3.2,2,0,4.204692619390966
1,3,4158,62,77.1683836,28.5953744,13,600,4,0,0,0,2,3.1,2,0,2.4849066497880004
1,3,494,62,77.22693745,28.58222618,30,300,4,0,0,0,1,3.6,5,2,3.295836866004329
1,3,2472,62,77.2264595,28.5855632,50,600,4,0,0,0,2,3.8,5,2,5.313205979041787
1,3,678,62,77.2265367,28.5849428,13,450,4,0,0,0,1,2.3,3,4,3.970291913552122
1,3,294,62,77.23113,28.5890553,52,500,4,0,0,0,2,2.8,2,0,2.1972245773362196
1,3,1636,62,77.2194086,28.5897758,16,450,4,0,0,0,1,3.0,2,0,4.1588830833596715
1,3,1678,62,77.225607,28.58997,63,400,4,0,0,0,1,3.3,2,0,2.6390573296152584
1,3,2993,62,77.225607,28.58997,19,500,4,0,0,0,2,2.7,2,0,2.995732273553991
1,3,3109,62,77.2209805,28.5811874,41,700,4,0,0,0,2,3.1,2,0,4.02535169073515
1,3,4433,62,77.22557187,28.59026109,40,550,4,0,0,0,2,3.1,2,0,3.9889840465642745
1,3,4449,62,77.23113,28.5891449,40,300,4,0,0,0,1,2.9,2,0,2.6390573296152584
1,3,4606,62,77.21767209,28.58415194,40,150,4,0,0,0,1,2.9,2,0,2.0794415416798357
1,3,4676,62,77.225607,28.58997,55,500,4,0,0,0,2,3.2,2,0,2.995732273553991
1,3,1701,62,77.225607,28.58997,6,200,4,0,0,0,1,3.6,5,2,3.258096538021482
1,3,3495,62,77.2357472,28.5922808,38,450,4,0,0,0,1,3.7,5,2,5.093750200806762
1,3,1669,62,77.2203517,28.5851606,4,400,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,2297,62,77.22048056,28.5836,36,250,4,0,0,0,1,0.0,4,3,1.0986122886681098
1,3,3319,62,77.2284355,28.5823457,40,400,4,0,0,0,1,0.0,4,3,0.0
1,3,4050,62,77.2161735,28.5823408,16,300,4,0,0,0,1,0.0,4,3,0.0
1,3,308,62,77.1183586,28.5422454,40,200,4,0,0,0,1,2.9,2,0,1.791759469228055
1,3,535,62,77.1184863,28.542164,36,200,4,0,0,0,1,2.7,2,0,2.70805020110221
1,3,856,62,77.1166056,28.5385371,41,550,4,0,0,0,2,3.0,2,0,1.791759469228055
1,3,1014,62,77.1228985,28.5429052,16,300,4,0,0,0,1,3.2,2,0,2.8903717578961645
1,3,1296,62,77.1180889,28.5415025,40,600,4,0,0,0,2,3.1,2,0,2.833213344056216
1,3,1348,62,77.1243021,28.5434991,16,400,4,0,0,0,1,3.1,2,0,2.5649493574615367
1,3,1473,62,77.1285132,28.5437505,43,600,4,0,0,0,2,2.9,2,0,2.4849066497880004
1,3,1941,62,77.1291911,28.5420749,44,700,4,0,0,0,2,3.1,2,0,1.9459101490553132
1,3,4470,62,77.1267191,28.5468118,41,550,4,0,0,0,2,2.9,2,0,1.791759469228055
1,3,4552,62,77.1285619,28.5437174,40,200,4,0,0,0,1,2.9,2,0,1.791759469228055
1,3,4642,62,77.1247414,28.5467116,41,450,4,0,0,0,1,2.9,2,0,1.9459101490553132
1,3,69,62,77.1242919,28.5434422,37,150,4,0,0,0,1,0.0,4,3,0.0
1,3,75,62,77.1238424,28.5446537,40,500,4,0,0,0,2,0.0,4,3,0.0
1,3,150,62,77.1254605,28.5459741,40,350,4,0,0,0,1,0.0,4,3,0.0
1,3,283,62,77.0996976,28.5232706,40,150,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,656,62,77.128427,28.5441077,12,200,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,690,62,77.1077373,28.5332421,26,250,4,0,0,0,1,0.0,4,3,0.0
1,3,744,62,77.1333427,28.5489147,5,600,4,0,1,0,2,0.0,4,3,0.0
1,3,857,62,77.1167352,28.5386133,40,100,4,0,0,0,1,0.0,4,3,0.0
1,3,1297,62,77.1181406,28.5415117,40,150,4,0,0,0,1,0.0,4,3,0.0
1,3,1346,62,77.1241504,28.5434269,50,300,4,0,0,0,1,0.0,4,3,0.0
1,3,1474,62,77.1267191,28.5443024,4,300,4,0,0,0,1,0.0,4,3,1.0986122886681098
1,3,1487,62,77.1250299,28.5472207,43,650,4,0,0,0,2,0.0,4,3,0.0
1,3,1560,62,77.1293063,28.541621,50,600,4,0,0,0,2,0.0,4,3,1.0986122886681098
1,3,2013,62,77.1281314,28.5470234,41,350,4,0,0,0,1,0.0,4,3,0.0
1,3,2127,62,77.1228536,28.5454551,40,350,4,0,0,0,1,0.0,4,3,0.0
1,3,2282,62,77.1239323,28.5435869,40,100,4,0,0,0,1,0.0,4,3,0.0
1,3,2474,62,77.1241121,28.543156,23,450,4,0,0,0,1,0.0,4,3,1.3862943611198906
1,3,2583,62,77.125056,28.5438292,45,250,4,0,0,0,1,0.0,4,3,0.0
1,3,2623,62,77.1257302,28.5477027,41,500,4,0,0,0,2,0.0,4,3,0.6931471805599453
1,3,2743,62,77.1242983,28.5434512,4,250,4,0,0,0,1,0.0,4,3,1.0986122886681098
1,3,2766,62,77.1237525,28.54348,39,500,4,0,0,0,2,0.0,4,3,0.0
1,3,2774,62,77.1248542,28.5430525,40,300,4,0,0,0,1,0.0,4,3,0.0
1,3,2880,62,77.1231232,28.5435989,40,300,4,0,0,0,1,0.0,4,3,0.0
1,3,3031,62,77.12881389,28.54953611,43,500,4,0,0,0,2,0.0,4,3,0.6931471805599453
1,3,3146,62,77.1239323,28.5432284,55,250,4,0,0,0,1,0.0,4,3,1.0986122886681098
1,3,3380,62,77.1285169,28.5495832,40,500,4,0,0,0,2,0.0,4,3,0.6931471805599453
1,3,3594,62,77.1229265,28.545437,40,450,4,0,0,0,1,0.0,4,3,1.0986122886681098
1,3,3627,62,77.1295057,28.5494988,16,300,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,3635,62,77.1238424,28.5461773,38,300,4,0,0,0,1,0.0,4,3,0.6931471805599453
